Name,PR,Rank,NormRank,LTS
regex-applicative-text,0.010113780026011552,1007,0.3781449493052948,10
stack,0.010113780026011552,1007,0.3781449493052948,10
aws,0.010112500000759618,1008,0.3785204656402554,10
bloomfilter,0.010112500000759618,1008,0.3785204656402554,10
DAV,0.010112500000759618,1008,0.3785204656402554,10
fdo-notify,0.010112500000759618,1008,0.3785204656402554,10
IfElse,0.010112500000759618,1008,0.3785204656402554,10
magic,0.010112500000759618,1008,0.3785204656402554,10
mountpoints,0.010112500000759618,1008,0.3785204656402554,10
sandi,0.010112500000759618,1008,0.3785204656402554,10
tasty-rerun,0.010112500000759618,1008,0.3785204656402554,10
torrent,0.010112500000759618,1008,0.3785204656402554,10
abstract-deque-tests,0.010000000000000009,1009,0.3788959819752159,10
accelerate-bignum,0.010000000000000009,1009,0.3788959819752159,10
accelerate-blas,0.010000000000000009,1009,0.3788959819752159,10
accelerate-fftw,0.010000000000000009,1009,0.3788959819752159,10
accelerate-fourier,0.010000000000000009,1009,0.3788959819752159,10
accuerr,0.010000000000000009,1009,0.3788959819752159,10
ace,0.010000000000000009,1009,0.3788959819752159,10
action-permutations,0.010000000000000009,1009,0.3788959819752159,10
adler32,0.010000000000000009,1009,0.3788959819752159,10
aeson-extra,0.010000000000000009,1009,0.3788959819752159,10
aeson-injector,0.010000000000000009,1009,0.3788959819752159,10
airship,0.010000000000000009,1009,0.3788959819752159,10
alarmclock,0.010000000000000009,1009,0.3788959819752159,10
alerta,0.010000000000000009,1009,0.3788959819752159,10
alex,0.010000000000000009,1009,0.3788959819752159,10
algebraic-graphs,0.010000000000000009,1009,0.3788959819752159,10
alsa-pcm,0.010000000000000009,1009,0.3788959819752159,10
alsa-seq,0.010000000000000009,1009,0.3788959819752159,10
alternative-vector,0.010000000000000009,1009,0.3788959819752159,10
alternators,0.010000000000000009,1009,0.3788959819752159,10
amazonka-apigateway,0.010000000000000009,1009,0.3788959819752159,10
amazonka-application-autoscaling,0.010000000000000009,1009,0.3788959819752159,10
amazonka-appstream,0.010000000000000009,1009,0.3788959819752159,10
amazonka-autoscaling,0.010000000000000009,1009,0.3788959819752159,10
amazonka-budgets,0.010000000000000009,1009,0.3788959819752159,10
amazonka-certificatemanager,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudformation,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudfront,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudhsm,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudsearch,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudsearch-domains,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudtrail,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudwatch-events,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cloudwatch-logs,0.010000000000000009,1009,0.3788959819752159,10
amazonka-codebuild,0.010000000000000009,1009,0.3788959819752159,10
amazonka-codecommit,0.010000000000000009,1009,0.3788959819752159,10
amazonka-codedeploy,0.010000000000000009,1009,0.3788959819752159,10
amazonka-codepipeline,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cognito-identity,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cognito-idp,0.010000000000000009,1009,0.3788959819752159,10
amazonka-cognito-sync,0.010000000000000009,1009,0.3788959819752159,10
amazonka-config,0.010000000000000009,1009,0.3788959819752159,10
amazonka-datapipeline,0.010000000000000009,1009,0.3788959819752159,10
amazonka-devicefarm,0.010000000000000009,1009,0.3788959819752159,10
amazonka-directconnect,0.010000000000000009,1009,0.3788959819752159,10
amazonka-discovery,0.010000000000000009,1009,0.3788959819752159,10
amazonka-dms,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ds,0.010000000000000009,1009,0.3788959819752159,10
amazonka-dynamodb-streams,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ec2,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ecr,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ecs,0.010000000000000009,1009,0.3788959819752159,10
amazonka-efs,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elasticache,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elasticbeanstalk,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elasticsearch,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elastictranscoder,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elb,0.010000000000000009,1009,0.3788959819752159,10
amazonka-elbv2,0.010000000000000009,1009,0.3788959819752159,10
amazonka-emr,0.010000000000000009,1009,0.3788959819752159,10
amazonka-gamelift,0.010000000000000009,1009,0.3788959819752159,10
amazonka-glacier,0.010000000000000009,1009,0.3788959819752159,10
amazonka-health,0.010000000000000009,1009,0.3788959819752159,10
amazonka-iam,0.010000000000000009,1009,0.3788959819752159,10
amazonka-importexport,0.010000000000000009,1009,0.3788959819752159,10
amazonka-inspector,0.010000000000000009,1009,0.3788959819752159,10
amazonka-iot,0.010000000000000009,1009,0.3788959819752159,10
amazonka-iot-dataplane,0.010000000000000009,1009,0.3788959819752159,10
amazonka-kinesis,0.010000000000000009,1009,0.3788959819752159,10
amazonka-kinesis-analytics,0.010000000000000009,1009,0.3788959819752159,10
amazonka-kinesis-firehose,0.010000000000000009,1009,0.3788959819752159,10
amazonka-kms,0.010000000000000009,1009,0.3788959819752159,10
amazonka-lambda,0.010000000000000009,1009,0.3788959819752159,10
amazonka-lightsail,0.010000000000000009,1009,0.3788959819752159,10
amazonka-marketplace-analytics,0.010000000000000009,1009,0.3788959819752159,10
amazonka-marketplace-metering,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ml,0.010000000000000009,1009,0.3788959819752159,10
amazonka-opsworks,0.010000000000000009,1009,0.3788959819752159,10
amazonka-opsworks-cm,0.010000000000000009,1009,0.3788959819752159,10
amazonka-pinpoint,0.010000000000000009,1009,0.3788959819752159,10
amazonka-polly,0.010000000000000009,1009,0.3788959819752159,10
amazonka-rds,0.010000000000000009,1009,0.3788959819752159,10
amazonka-redshift,0.010000000000000009,1009,0.3788959819752159,10
amazonka-rekognition,0.010000000000000009,1009,0.3788959819752159,10
amazonka-route53,0.010000000000000009,1009,0.3788959819752159,10
amazonka-route53-domains,0.010000000000000009,1009,0.3788959819752159,10
amazonka-sdb,0.010000000000000009,1009,0.3788959819752159,10
amazonka-servicecatalog,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ses,0.010000000000000009,1009,0.3788959819752159,10
amazonka-shield,0.010000000000000009,1009,0.3788959819752159,10
amazonka-sms,0.010000000000000009,1009,0.3788959819752159,10
amazonka-snowball,0.010000000000000009,1009,0.3788959819752159,10
amazonka-sns,0.010000000000000009,1009,0.3788959819752159,10
amazonka-sqs,0.010000000000000009,1009,0.3788959819752159,10
amazonka-ssm,0.010000000000000009,1009,0.3788959819752159,10
amazonka-stepfunctions,0.010000000000000009,1009,0.3788959819752159,10
amazonka-storagegateway,0.010000000000000009,1009,0.3788959819752159,10
amazonka-sts,0.010000000000000009,1009,0.3788959819752159,10
amazonka-support,0.010000000000000009,1009,0.3788959819752159,10
amazonka-swf,0.010000000000000009,1009,0.3788959819752159,10
amazonka-test,0.010000000000000009,1009,0.3788959819752159,10
amazonka-waf,0.010000000000000009,1009,0.3788959819752159,10
amazonka-workspaces,0.010000000000000009,1009,0.3788959819752159,10
amazonka-xray,0.010000000000000009,1009,0.3788959819752159,10
amqp,0.010000000000000009,1009,0.3788959819752159,10
apecs,0.010000000000000009,1009,0.3788959819752159,10
api-field-json-th,0.010000000000000009,1009,0.3788959819752159,10
apply-refact,0.010000000000000009,1009,0.3788959819752159,10
apportionment,0.010000000000000009,1009,0.3788959819752159,10
app-settings,0.010000000000000009,1009,0.3788959819752159,10
array-memoize,0.010000000000000009,1009,0.3788959819752159,10
arrow-extras,0.010000000000000009,1009,0.3788959819752159,10
arrow-list,0.010000000000000009,1009,0.3788959819752159,10
arrows,0.010000000000000009,1009,0.3788959819752159,10
assert-failure,0.010000000000000009,1009,0.3788959819752159,10
astro,0.010000000000000009,1009,0.3788959819752159,10
async-dejafu,0.010000000000000009,1009,0.3788959819752159,10
async-extra,0.010000000000000009,1009,0.3788959819752159,10
async-refresh-tokens,0.010000000000000009,1009,0.3788959819752159,10
async-timer,0.010000000000000009,1009,0.3788959819752159,10
atom-basic,0.010000000000000009,1009,0.3788959819752159,10
atom-conduit,0.010000000000000009,1009,0.3788959819752159,10
atomic-write,0.010000000000000009,1009,0.3788959819752159,10
attoparsec-expr,0.010000000000000009,1009,0.3788959819752159,10
audacity,0.010000000000000009,1009,0.3788959819752159,10
auto,0.010000000000000009,1009,0.3788959819752159,10
avers-server,0.010000000000000009,1009,0.3788959819752159,10
axiom,0.010000000000000009,1009,0.3788959819752159,10
backprop,0.010000000000000009,1009,0.3788959819752159,10
bake,0.010000000000000009,1009,0.3788959819752159,10
bank-holidays-england,0.010000000000000009,1009,0.3788959819752159,10
barrier,0.010000000000000009,1009,0.3788959819752159,10
bbdb,0.010000000000000009,1009,0.3788959819752159,10
bench,0.010000000000000009,1009,0.3788959819752159,10
benchpress,0.010000000000000009,1009,0.3788959819752159,10
bento,0.010000000000000009,1009,0.3788959819752159,10
bibtex,0.010000000000000009,1009,0.3788959819752159,10
bimap-server,0.010000000000000009,1009,0.3788959819752159,10
binary-list,0.010000000000000009,1009,0.3788959819752159,10
binary-shared,0.010000000000000009,1009,0.3788959819752159,10
binary-tagged,0.010000000000000009,1009,0.3788959819752159,10
bioace,0.010000000000000009,1009,0.3788959819752159,10
biofastq,0.010000000000000009,1009,0.3788959819752159,10
biopsl,0.010000000000000009,1009,0.3788959819752159,10
bitcoin-api-extra,0.010000000000000009,1009,0.3788959819752159,10
bitx-bitcoin,0.010000000000000009,1009,0.3788959819752159,10
blake2,0.010000000000000009,1009,0.3788959819752159,10
blas-carray,0.010000000000000009,1009,0.3788959819752159,10
blaze-bootstrap,0.010000000000000009,1009,0.3788959819752159,10
bno055-haskell,0.010000000000000009,1009,0.3788959819752159,10
boltzmann-samplers,0.010000000000000009,1009,0.3788959819752159,10
boolean-like,0.010000000000000009,1009,0.3788959819752159,10
boolsimplifier,0.010000000000000009,1009,0.3788959819752159,10
bordacount,0.010000000000000009,1009,0.3788959819752159,10
both,0.010000000000000009,1009,0.3788959819752159,10
bound,0.010000000000000009,1009,0.3788959819752159,10
BoundedChan,0.010000000000000009,1009,0.3788959819752159,10
boundingboxes,0.010000000000000009,1009,0.3788959819752159,10
bower-json,0.010000000000000009,1009,0.3788959819752159,10
broadcast-chan,0.010000000000000009,1009,0.3788959819752159,10
bson-lens,0.010000000000000009,1009,0.3788959819752159,10
btrfs,0.010000000000000009,1009,0.3788959819752159,10
buffer-builder,0.010000000000000009,1009,0.3788959819752159,10
buffer-pipe,0.010000000000000009,1009,0.3788959819752159,10
bv,0.010000000000000009,1009,0.3788959819752159,10
byteset,0.010000000000000009,1009,0.3788959819752159,10
c2hs,0.010000000000000009,1009,0.3788959819752159,10
cabal-doctest,0.010000000000000009,1009,0.3788959819752159,10
cabal-file-th,0.010000000000000009,1009,0.3788959819752159,10
cabal-install,0.010000000000000009,1009,0.3788959819752159,10
cabal-rpm,0.010000000000000009,1009,0.3788959819752159,10
cabal-toolkit,0.010000000000000009,1009,0.3788959819752159,10
