﻿Name,Url,Version Count
sphinx,https://hackage.haskell.org/package/sphinx,26
Spintax,https://hackage.haskell.org/package/Spintax,8
splice,https://hackage.haskell.org/package/splice,12
split,https://hackage.haskell.org/package/split,22
splitmix,https://hackage.haskell.org/package/splitmix,5
spoon,https://hackage.haskell.org/package/spoon,4
spreadsheet,https://hackage.haskell.org/package/spreadsheet,14
sqlite-simple,https://hackage.haskell.org/package/sqlite-simple,31
sqlite-simple-errors,https://hackage.haskell.org/package/sqlite-simple-errors,7
sql-words,https://hackage.haskell.org/package/sql-words,15
srcloc,https://hackage.haskell.org/package/srcloc,15
stache,https://hackage.haskell.org/package/stache,22
stack,https://hackage.haskell.org/package/stack,47
starter,https://hackage.haskell.org/package/starter,4
state-codes,https://hackage.haskell.org/package/state-codes,4
stateref,https://hackage.haskell.org/package/stateref,2
statestack,https://hackage.haskell.org/package/statestack,7
StateVar,https://hackage.haskell.org/package/StateVar,11
static-text,https://hackage.haskell.org/package/static-text,6
statistics,https://hackage.haskell.org/package/statistics,58
stb-image-redux,https://hackage.haskell.org/package/stb-image-redux,11
step-function,https://hackage.haskell.org/package/step-function,7
stm,https://hackage.haskell.org/package/stm,18
stm-chans,https://hackage.haskell.org/package/stm-chans,14
stm-conduit,https://hackage.haskell.org/package/stm-conduit,38
stm-delay,https://hackage.haskell.org/package/stm-delay,3
stm-extras,https://hackage.haskell.org/package/stm-extras,5
stm-split,https://hackage.haskell.org/package/stm-split,6
stopwatch,https://hackage.haskell.org/package/stopwatch,7
storable-complex,https://hackage.haskell.org/package/storable-complex,5
storable-record,https://hackage.haskell.org/package/storable-record,11
storable-tuple,https://hackage.haskell.org/package/storable-tuple,6
storablevector,https://hackage.haskell.org/package/storablevector,28
store,https://hackage.haskell.org/package/store,26
store-core,https://hackage.haskell.org/package/store-core,10
Strafunski-StrategyLib,https://hackage.haskell.org/package/Strafunski-StrategyLib,11
stratosphere,https://hackage.haskell.org/package/stratosphere,78
streaming,https://hackage.haskell.org/package/streaming,39
streaming-attoparsec,https://hackage.haskell.org/package/streaming-attoparsec,2
streaming-bytestring,https://hackage.haskell.org/package/streaming-bytestring,22
streaming-cassava,https://hackage.haskell.org/package/streaming-cassava,2
streaming-commons,https://hackage.haskell.org/package/streaming-commons,45
streaming-wai,https://hackage.haskell.org/package/streaming-wai,2
streamly,https://hackage.haskell.org/package/streamly,15
streamproc,https://hackage.haskell.org/package/streamproc,8
streams,https://hackage.haskell.org/package/streams,33
strict,https://hackage.haskell.org/package/strict,5
strict-base-types,https://hackage.haskell.org/package/strict-base-types,10
strict-concurrency,https://hackage.haskell.org/package/strict-concurrency,9
strict-list,https://hackage.haskell.org/package/strict-list,7
stringbuilder,https://hackage.haskell.org/package/stringbuilder,6
string-class,https://hackage.haskell.org/package/string-class,7
string-combinators,https://hackage.haskell.org/package/string-combinators,11
string-conv,https://hackage.haskell.org/package/string-conv,3
string-conversions,https://hackage.haskell.org/package/string-conversions,9
string-interpolate,https://hackage.haskell.org/package/string-interpolate,4
string-qq,https://hackage.haskell.org/package/string-qq,2
stringsearch,https://hackage.haskell.org/package/stringsearch,17
string-transform,https://hackage.haskell.org/package/string-transform,8
stripe-concepts,https://hackage.haskell.org/package/stripe-concepts,3
stripe-scotty,https://hackage.haskell.org/package/stripe-scotty,1
stripe-signature,https://hackage.haskell.org/package/stripe-signature,2
stripe-wreq,https://hackage.haskell.org/package/stripe-wreq,2
strive,https://hackage.haskell.org/package/strive,35
structs,https://hackage.haskell.org/package/structs,5
structured-cli,https://hackage.haskell.org/package/structured-cli,22
summoner,https://hackage.haskell.org/package/summoner,13
sum-type-boilerplate,https://hackage.haskell.org/package/sum-type-boilerplate,2
sundown,https://hackage.haskell.org/package/sundown,20
superbuffer,https://hackage.haskell.org/package/superbuffer,5
sv,https://hackage.haskell.org/package/sv,9
sv-cassava,https://hackage.haskell.org/package/sv-cassava,3
sv-core,https://hackage.haskell.org/package/sv-core,10
svg-builder,https://hackage.haskell.org/package/svg-builder,4
SVGFonts,https://hackage.haskell.org/package/SVGFonts,25
svg-tree,https://hackage.haskell.org/package/svg-tree,24
swagger,https://hackage.haskell.org/package/swagger,5
swagger2,https://hackage.haskell.org/package/swagger2,31
swish,https://hackage.haskell.org/package/swish,64
syb,https://hackage.haskell.org/package/syb,28
symbol,https://hackage.haskell.org/package/symbol,12
symengine,https://hackage.haskell.org/package/symengine,1
sysinfo,https://hackage.haskell.org/package/sysinfo,2
system-argv0,https://hackage.haskell.org/package/system-argv0,2
systemd,https://hackage.haskell.org/package/systemd,15
system-fileio,https://hackage.haskell.org/package/system-fileio,33
system-filepath,https://hackage.haskell.org/package/system-filepath,30
tabular,https://hackage.haskell.org/package/tabular,12
tagchup,https://hackage.haskell.org/package/tagchup,10
tagged,https://hackage.haskell.org/package/tagged,34
tagged-binary,https://hackage.haskell.org/package/tagged-binary,4
tagged-identity,https://hackage.haskell.org/package/tagged-identity,4
tagged-transformer,https://hackage.haskell.org/package/tagged-transformer,17
tagshare,https://hackage.haskell.org/package/tagshare,1
tagsoup,https://hackage.haskell.org/package/tagsoup,38
tagstream-conduit,https://hackage.haskell.org/package/tagstream-conduit,16
tao,https://hackage.haskell.org/package/tao,1
tao-example,https://hackage.haskell.org/package/tao-example,1
tar,https://hackage.haskell.org/package/tar,23
tar-conduit,https://hackage.haskell.org/package/tar-conduit,12
tardis,https://hackage.haskell.org/package/tardis,3
tasty,https://hackage.haskell.org/package/tasty,58
tasty-ant-xml,https://hackage.haskell.org/package/tasty-ant-xml,24
tasty-dejafu,https://hackage.haskell.org/package/tasty-dejafu,32
tasty-discover,https://hackage.haskell.org/package/tasty-discover,19
tasty-expected-failure,https://hackage.haskell.org/package/tasty-expected-failure,8
tasty-golden,https://hackage.haskell.org/package/tasty-golden,24
tasty-hedgehog,https://hackage.haskell.org/package/tasty-hedgehog,7
tasty-hspec,https://hackage.haskell.org/package/tasty-hspec,14
tasty-hunit,https://hackage.haskell.org/package/tasty-hunit,12
tasty-kat,https://hackage.haskell.org/package/tasty-kat,3
tasty-leancheck,https://hackage.haskell.org/package/tasty-leancheck,1
tasty-lua,https://hackage.haskell.org/package/tasty-lua,6
tasty-program,https://hackage.haskell.org/package/tasty-program,5
tasty-quickcheck,https://hackage.haskell.org/package/tasty-quickcheck,18
tasty-silver,https://hackage.haskell.org/package/tasty-silver,21
tasty-smallcheck,https://hackage.haskell.org/package/tasty-smallcheck,5
tasty-th,https://hackage.haskell.org/package/tasty-th,9
TCache,https://hackage.haskell.org/package/TCache,37
tce-conf,https://hackage.haskell.org/package/tce-conf,3
tcp-streams,https://hackage.haskell.org/package/tcp-streams,12
tcp-streams-openssl,https://hackage.haskell.org/package/tcp-streams-openssl,3
tdigest,https://hackage.haskell.org/package/tdigest,4
template-haskell,https://hackage.haskell.org/package/template-haskell,17
template-toolkit,https://hackage.haskell.org/package/template-toolkit,2
temporary,https://hackage.haskell.org/package/temporary,17
temporary-rc,https://hackage.haskell.org/package/temporary-rc,1
temporary-resourcet,https://hackage.haskell.org/package/temporary-resourcet,2
tensorflow-test,https://hackage.haskell.org/package/tensorflow-test,1
tensors,https://hackage.haskell.org/package/tensors,5
termbox,https://hackage.haskell.org/package/termbox,2
terminal-progress-bar,https://hackage.haskell.org/package/terminal-progress-bar,14
terminal-size,https://hackage.haskell.org/package/terminal-size,7
terminfo,https://hackage.haskell.org/package/terminfo,27
test-framework,https://hackage.haskell.org/package/test-framework,31
test-framework-hunit,https://hackage.haskell.org/package/test-framework-hunit,11
test-framework-leancheck,https://hackage.haskell.org/package/test-framework-leancheck,1
test-framework-quickcheck2,https://hackage.haskell.org/package/test-framework-quickcheck2,22
test-framework-smallcheck,https://hackage.haskell.org/package/test-framework-smallcheck,3
test-framework-th,https://hackage.haskell.org/package/test-framework-th,7
testing-feat,https://hackage.haskell.org/package/testing-feat,11
testing-type-modifiers,https://hackage.haskell.org/package/testing-type-modifiers,2
texmath,https://hackage.haskell.org/package/texmath,98
text,https://hackage.haskell.org/package/text,71
text-binary,https://hackage.haskell.org/package/text-binary,4
text-builder,https://hackage.haskell.org/package/text-builder,25
text-conversions,https://hackage.haskell.org/package/text-conversions,3
text-format,https://hackage.haskell.org/package/text-format,14
text-icu,https://hackage.haskell.org/package/text-icu,20
text-latin1,https://hackage.haskell.org/package/text-latin1,4
text-ldap,https://hackage.haskell.org/package/text-ldap,15
textlocal,https://hackage.haskell.org/package/textlocal,6
text-manipulate,https://hackage.haskell.org/package/text-manipulate,8
text-metrics,https://hackage.haskell.org/package/text-metrics,3
text-postgresql,https://hackage.haskell.org/package/text-postgresql,7
text-printer,https://hackage.haskell.org/package/text-printer,5
text-region,https://hackage.haskell.org/package/text-region,5
text-short,https://hackage.haskell.org/package/text-short,4
text-show,https://hackage.haskell.org/package/text-show,43
text-show-instances,https://hackage.haskell.org/package/text-show-instances,28
text-zipper,https://hackage.haskell.org/package/text-zipper,19
tfp,https://hackage.haskell.org/package/tfp,13
tf-random,https://hackage.haskell.org/package/tf-random,5
th-abstraction,https://hackage.haskell.org/package/th-abstraction,20
th-data-compat,https://hackage.haskell.org/package/th-data-compat,10
th-desugar,https://hackage.haskell.org/package/th-desugar,23
these,https://hackage.haskell.org/package/these,20
th-expand-syns,https://hackage.haskell.org/package/th-expand-syns,17
th-extras,https://hackage.haskell.org/package/th-extras,3
th-lift,https://hackage.haskell.org/package/th-lift,26
th-lift-instances,https://hackage.haskell.org/package/th-lift-instances,16
th-nowq,https://hackage.haskell.org/package/th-nowq,5
th-orphans,https://hackage.haskell.org/package/th-orphans,27
th-printf,https://hackage.haskell.org/package/th-printf,11
thread-hierarchy,https://hackage.haskell.org/package/thread-hierarchy,7
thread-local-storage,https://hackage.haskell.org/package/thread-local-storage,9
threads,https://hackage.haskell.org/package/threads,19
threepenny-gui,https://hackage.haskell.org/package/threepenny-gui,31
th-reify-compat,https://hackage.haskell.org/package/th-reify-compat,6
th-reify-many,https://hackage.haskell.org/package/th-reify-many,12
throttle-io-stream,https://hackage.haskell.org/package/throttle-io-stream,2
throwable-exceptions,https://hackage.haskell.org/package/throwable-exceptions,10
th-strict-compat,https://hackage.haskell.org/package/th-strict-compat,2
th-test-utils,https://hackage.haskell.org/package/th-test-utils,2
th-utilities,https://hackage.haskell.org/package/th-utilities,10
thyme,https://hackage.haskell.org/package/thyme,25
tile,https://hackage.haskell.org/package/tile,2
time,https://hackage.haskell.org/package/time,35
time-compat,https://hackage.haskell.org/package/time-compat,7
timeit,https://hackage.haskell.org/package/timeit,3
timelens,https://hackage.haskell.org/package/timelens,2
time-lens,https://hackage.haskell.org/package/time-lens,6
time-locale-compat,https://hackage.haskell.org/package/time-locale-compat,8
time-locale-vietnamese,https://hackage.haskell.org/package/time-locale-vietnamese,2
time-manager,https://hackage.haskell.org/package/time-manager,1
time-parsers,https://hackage.haskell.org/package/time-parsers,4
time-qq,https://hackage.haskell.org/package/time-qq,3
timerep,https://hackage.haskell.org/package/timerep,8
timer-wheel,https://hackage.haskell.org/package/timer-wheel,3
timezone-olson,https://hackage.haskell.org/package/timezone-olson,9
timezone-series,https://hackage.haskell.org/package/timezone-series,12
tintin,https://hackage.haskell.org/package/tintin,18
tinylog,https://hackage.haskell.org/package/tinylog,11
titlecase,https://hackage.haskell.org/package/titlecase,6
tldr,https://hackage.haskell.org/package/tldr,17
tls,https://hackage.haskell.org/package/tls,89
tls-debug,https://hackage.haskell.org/package/tls-debug,21
tls-session-manager,https://hackage.haskell.org/package/tls-session-manager,8
tmapchan,https://hackage.haskell.org/package/tmapchan,4
tmapmvar,https://hackage.haskell.org/package/tmapmvar,5
tmp-postgres,https://hackage.haskell.org/package/tmp-postgres,90
token-bucket,https://hackage.haskell.org/package/token-bucket,2
tomland,https://hackage.haskell.org/package/tomland,14
tonalude,https://hackage.haskell.org/package/tonalude,2
tonaparser,https://hackage.haskell.org/package/tonaparser,1
tonatona,https://hackage.haskell.org/package/tonatona,3
tonatona-logger,https://hackage.haskell.org/package/tonatona-logger,1
tonatona-persistent-postgresql,https://hackage.haskell.org/package/tonatona-persistent-postgresql,2
tonatona-persistent-sqlite,https://hackage.haskell.org/package/tonatona-persistent-sqlite,2
tonatona-servant,https://hackage.haskell.org/package/tonatona-servant,4
torsor,https://hackage.haskell.org/package/torsor,1
tostring,https://hackage.haskell.org/package/tostring,4
TotalMap,https://hackage.haskell.org/package/TotalMap,2
tracing,https://hackage.haskell.org/package/tracing,10
transaction,https://hackage.haskell.org/package/transaction,5
transformers,https://hackage.haskell.org/package/transformers,31
transformers-base,https://hackage.haskell.org/package/transformers-base,12
transformers-bifunctors,https://hackage.haskell.org/package/transformers-bifunctors,1
transformers-compat,https://hackage.haskell.org/package/transformers-compat,34
transformers-fix,https://hackage.haskell.org/package/transformers-fix,1
traverse-with-class,https://hackage.haskell.org/package/traverse-with-class,10
tree-diff,https://hackage.haskell.org/package/tree-diff,6
tree-fun,https://hackage.haskell.org/package/tree-fun,1
trifecta,https://hackage.haskell.org/package/trifecta,89
triplesec,https://hackage.haskell.org/package/triplesec,7
trivial-constraint,https://hackage.haskell.org/package/trivial-constraint,7
true-name,https://hackage.haskell.org/package/true-name,7
tsv2csv,https://hackage.haskell.org/package/tsv2csv,3
ttl-hashtables,https://hackage.haskell.org/package/ttl-hashtables,11
ttrie,https://hackage.haskell.org/package/ttrie,6
tuple,https://hackage.haskell.org/package/tuple,7
tuples-homogenous-h98,https://hackage.haskell.org/package/tuples-homogenous-h98,2
tuple-sop,https://hackage.haskell.org/package/tuple-sop,5
tuple-th,https://hackage.haskell.org/package/tuple-th,6
turtle,https://hackage.haskell.org/package/turtle,46
TypeCompose,https://hackage.haskell.org/package/TypeCompose,30
typed-process,https://hackage.haskell.org/package/typed-process,11
type-errors,https://hackage.haskell.org/package/type-errors,2
type-errors-pretty,https://hackage.haskell.org/package/type-errors-pretty,2
type-fun,https://hackage.haskell.org/package/type-fun,3
type-hint,https://hackage.haskell.org/package/type-hint,1
type-level-integers,https://hackage.haskell.org/package/type-level-integers,1
type-level-kv-list,https://hackage.haskell.org/package/type-level-kv-list,2
type-level-numbers,https://hackage.haskell.org/package/type-level-numbers,7
typelits-witnesses,https://hackage.haskell.org/package/typelits-witnesses,15
type-map,https://hackage.haskell.org/package/type-map,7
typenums,https://hackage.haskell.org/package/typenums,6
type-of-html,https://hackage.haskell.org/package/type-of-html,30
type-of-html-static,https://hackage.haskell.org/package/type-of-html-static,2
type-operators,https://hackage.haskell.org/package/type-operators,5
typerep-map,https://hackage.haskell.org/package/typerep-map,6
type-spec,https://hackage.haskell.org/package/type-spec,5
tz,https://hackage.haskell.org/package/tz,20
tzdata,https://hackage.haskell.org/package/tzdata,15
ua-parser,https://hackage.haskell.org/package/ua-parser,12
ucam-webauth,https://hackage.haskell.org/package/ucam-webauth,1
ucam-webauth-types,https://hackage.haskell.org/package/ucam-webauth-types,1
uglymemo,https://hackage.haskell.org/package/uglymemo,2
unagi-chan,https://hackage.haskell.org/package/unagi-chan,14
unbounded-delays,https://hackage.haskell.org/package/unbounded-delays,12
unbound-generics,https://hackage.haskell.org/package/unbound-generics,15
unboxed-ref,https://hackage.haskell.org/package/unboxed-ref,5
unboxing-vector,https://hackage.haskell.org/package/unboxing-vector,2
uncertain,https://hackage.haskell.org/package/uncertain,3
unconstrained,https://hackage.haskell.org/package/unconstrained,3
unicode,https://hackage.haskell.org/package/unicode,3
unicode-show,https://hackage.haskell.org/package/unicode-show,5
unicode-transforms,https://hackage.haskell.org/package/unicode-transforms,10
unification-fd,https://hackage.haskell.org/package/unification-fd,8
union,https://hackage.haskell.org/package/union,5
union-find,https://hackage.haskell.org/package/union-find,2
uniplate,https://hackage.haskell.org/package/uniplate,23
uniprot-kb,https://hackage.haskell.org/package/uniprot-kb,6
uniq-deep,https://hackage.haskell.org/package/uniq-deep,3
unique,https://hackage.haskell.org/package/unique,1
unique-logic,https://hackage.haskell.org/package/unique-logic,3
unique-logic-tf,https://hackage.haskell.org/package/unique-logic-tf,9
unit-constraint,https://hackage.haskell.org/package/unit-constraint,1
universe,https://hackage.haskell.org/package/universe,15
universe-base,https://hackage.haskell.org/package/universe-base,6
universe-dependent-sum,https://hackage.haskell.org/package/universe-dependent-sum,3
universe-instances-base,https://hackage.haskell.org/package/universe-instances-base,2
universe-instances-extended,https://hackage.haskell.org/package/universe-instances-extended,4
universe-instances-trans,https://hackage.haskell.org/package/universe-instances-trans,3
universe-reverse-instances,https://hackage.haskell.org/package/universe-reverse-instances,2
universum,https://hackage.haskell.org/package/universum,37
unix,https://hackage.haskell.org/package/unix,21
unix-bytestring,https://hackage.haskell.org/package/unix-bytestring,12
unix-compat,https://hackage.haskell.org/package/unix-compat,27
unix-time,https://hackage.haskell.org/package/unix-time,36
unliftio,https://hackage.haskell.org/package/unliftio,17
unliftio-core,https://hackage.haskell.org/package/unliftio-core,5
unliftio-pool,https://hackage.haskell.org/package/unliftio-pool,4
unliftio-streams,https://hackage.haskell.org/package/unliftio-streams,2
unlit,https://hackage.haskell.org/package/unlit,11
unordered-containers,https://hackage.haskell.org/package/unordered-containers,30
unordered-intmap,https://hackage.haskell.org/package/unordered-intmap,2
unsafe,https://hackage.haskell.org/package/unsafe,1
uri-bytestring,https://hackage.haskell.org/package/uri-bytestring,31
uri-bytestring-aeson,https://hackage.haskell.org/package/uri-bytestring-aeson,8
uri-encode,https://hackage.haskell.org/package/uri-encode,5
uri-templater,https://hackage.haskell.org/package/uri-templater,6
url,https://hackage.haskell.org/package/url,6
urlpath,https://hackage.haskell.org/package/urlpath,43
users,https://hackage.haskell.org/package/users,5
users-postgresql-simple,https://hackage.haskell.org/package/users-postgresql-simple,8
users-test,https://hackage.haskell.org/package/users-test,6
utf8-light,https://hackage.haskell.org/package/utf8-light,7
utf8-string,https://hackage.haskell.org/package/utf8-string,15
util,https://hackage.haskell.org/package/util,22
utility-ht,https://hackage.haskell.org/package/utility-ht,16
uuid,https://hackage.haskell.org/package/uuid,36
uuid-types,https://hackage.haskell.org/package/uuid-types,4
validation,https://hackage.haskell.org/package/validation,21
validity,https://hackage.haskell.org/package/validity,23
validity-aeson,https://hackage.haskell.org/package/validity-aeson,6
validity-bytestring,https://hackage.haskell.org/package/validity-bytestring,9
validity-containers,https://hackage.haskell.org/package/validity-containers,11
validity-path,https://hackage.haskell.org/package/validity-path,9
validity-scientific,https://hackage.haskell.org/package/validity-scientific,6
validity-text,https://hackage.haskell.org/package/validity-text,11
validity-time,https://hackage.haskell.org/package/validity-time,8
validity-unordered-containers,https://hackage.haskell.org/package/validity-unordered-containers,6
validity-uuid,https://hackage.haskell.org/package/validity-uuid,5
validity-vector,https://hackage.haskell.org/package/validity-vector,6
valor,https://hackage.haskell.org/package/valor,2
vault,https://hackage.haskell.org/package/vault,17
vec,https://hackage.haskell.org/package/vec,6
vector,https://hackage.haskell.org/package/vector,38
vector-algorithms,https://hackage.haskell.org/package/vector-algorithms,28
vector-binary-instances,https://hackage.haskell.org/package/vector-binary-instances,17
vector-buffer,https://hackage.haskell.org/package/vector-buffer,8
vector-builder,https://hackage.haskell.org/package/vector-builder,16
vector-bytes-instances,https://hackage.haskell.org/package/vector-bytes-instances,2
vector-instances,https://hackage.haskell.org/package/vector-instances,20
vector-mmap,https://hackage.haskell.org/package/vector-mmap,3
vector-sized,https://hackage.haskell.org/package/vector-sized,22
vector-space,https://hackage.haskell.org/package/vector-space,47
vector-split,https://hackage.haskell.org/package/vector-split,2
vector-th-unbox,https://hackage.haskell.org/package/vector-th-unbox,15
verbosity,https://hackage.haskell.org/package/verbosity,7
versions,https://hackage.haskell.org/package/versions,25
ViennaRNAParser,https://hackage.haskell.org/package/ViennaRNAParser,15
viewprof,https://hackage.haskell.org/package/viewprof,33
vinyl,https://hackage.haskell.org/package/vinyl,29
vivid,https://hackage.haskell.org/package/vivid,18
vivid-osc,https://hackage.haskell.org/package/vivid-osc,3
vivid-supercollider,https://hackage.haskell.org/package/vivid-supercollider,4
void,https://hackage.haskell.org/package/void,26
vty,https://hackage.haskell.org/package/vty,96
wai,https://hackage.haskell.org/package/wai,53
wai-app-static,https://hackage.haskell.org/package/wai-app-static,69
wai-cli,https://hackage.haskell.org/package/wai-cli,4
wai-conduit,https://hackage.haskell.org/package/wai-conduit,5
wai-cors,https://hackage.haskell.org/package/wai-cors,13
wai-enforce-https,https://hackage.haskell.org/package/wai-enforce-https,3
wai-eventsource,https://hackage.haskell.org/package/wai-eventsource,18
wai-extra,https://hackage.haskell.org/package/wai-extra,152
wai-handler-launch,https://hackage.haskell.org/package/wai-handler-launch,36
wai-logger,https://hackage.haskell.org/package/wai-logger,35
wai-middleware-auth,https://hackage.haskell.org/package/wai-middleware-auth,8
wai-middleware-caching,https://hackage.haskell.org/package/wai-middleware-caching,3
wai-middleware-crowd,https://hackage.haskell.org/package/wai-middleware-crowd,9
wai-middleware-static,https://hackage.haskell.org/package/wai-middleware-static,24
wai-middleware-throttle,https://hackage.haskell.org/package/wai-middleware-throttle,10
wai-middleware-travisci,https://hackage.haskell.org/package/wai-middleware-travisci,1
wai-predicates,https://hackage.haskell.org/package/wai-predicates,19
wai-session,https://hackage.haskell.org/package/wai-session,7
wai-session-postgresql,https://hackage.haskell.org/package/wai-session-postgresql,13
wai-slack-middleware,https://hackage.haskell.org/package/wai-slack-middleware,2
wai-transformers,https://hackage.haskell.org/package/wai-transformers,10
wai-websockets,https://hackage.haskell.org/package/wai-websockets,34
warp,https://hackage.haskell.org/package/warp,183
warp-tls,https://hackage.haskell.org/package/warp-tls,68
warp-tls-uid,https://hackage.haskell.org/package/warp-tls-uid,11
wave,https://hackage.haskell.org/package/wave,7
wcwidth,https://hackage.haskell.org/package/wcwidth,3
web3,https://hackage.haskell.org/package/web3,25
webdriver,https://hackage.haskell.org/package/webdriver,45
webex-teams-api,https://hackage.haskell.org/package/webex-teams-api,1
webex-teams-conduit,https://hackage.haskell.org/package/webex-teams-conduit,1
webex-teams-pipes,https://hackage.haskell.org/package/webex-teams-pipes,1
web-routes,https://hackage.haskell.org/package/web-routes,27
web-routes-hsp,https://hackage.haskell.org/package/web-routes-hsp,16
web-routes-wai,https://hackage.haskell.org/package/web-routes-wai,16
webrtc-vad,https://hackage.haskell.org/package/webrtc-vad,4
websockets,https://hackage.haskell.org/package/websockets,80
websockets-snap,https://hackage.haskell.org/package/websockets-snap,25
weeder,https://hackage.haskell.org/package/weeder,23
weigh,https://hackage.haskell.org/package/weigh,18
wide-word,https://hackage.haskell.org/package/wide-word,11
wikicfp-scraper,https://hackage.haskell.org/package/wikicfp-scraper,12
wild-bind,https://hackage.haskell.org/package/wild-bind,12
wild-bind-x11,https://hackage.haskell.org/package/wild-bind-x11,17
Win32,https://hackage.haskell.org/package/Win32,30
Win32-notify,https://hackage.haskell.org/package/Win32-notify,6
windns,https://hackage.haskell.org/package/windns,2
winery,https://hackage.haskell.org/package/winery,14
wire-streams,https://hackage.haskell.org/package/wire-streams,3
with-location,https://hackage.haskell.org/package/with-location,2
witness,https://hackage.haskell.org/package/witness,5
wizards,https://hackage.haskell.org/package/wizards,5
wl-pprint-annotated,https://hackage.haskell.org/package/wl-pprint-annotated,7
wl-pprint-console,https://hackage.haskell.org/package/wl-pprint-console,6
wl-pprint-text,https://hackage.haskell.org/package/wl-pprint-text,10
word24,https://hackage.haskell.org/package/word24,13
word8,https://hackage.haskell.org/package/word8,9
wordpress-auth,https://hackage.haskell.org/package/wordpress-auth,1
word-trie,https://hackage.haskell.org/package/word-trie,7
word-wrap,https://hackage.haskell.org/package/word-wrap,10
world-peace,https://hackage.haskell.org/package/world-peace,3
wrap,https://hackage.haskell.org/package/wrap,1
wreq,https://hackage.haskell.org/package/wreq,15
writer-cps-exceptions,https://hackage.haskell.org/package/writer-cps-exceptions,2
writer-cps-mtl,https://hackage.haskell.org/package/writer-cps-mtl,10
writer-cps-transformers,https://hackage.haskell.org/package/writer-cps-transformers,11
ws,https://hackage.haskell.org/package/ws,5
wuss,https://hackage.haskell.org/package/wuss,20
X11,https://hackage.haskell.org/package/X11,25
X11-xft,https://hackage.haskell.org/package/X11-xft,4
x11-xim,https://hackage.haskell.org/package/x11-xim,9
x509,https://hackage.haskell.org/package/x509,29
x509-store,https://hackage.haskell.org/package/x509-store,14
x509-system,https://hackage.haskell.org/package/x509-system,15
x509-validation,https://hackage.haskell.org/package/x509-validation,23
Xauth,https://hackage.haskell.org/package/Xauth,1
xdg-basedir,https://hackage.haskell.org/package/xdg-basedir,4
xdg-userdirs,https://hackage.haskell.org/package/xdg-userdirs,3
xeno,https://hackage.haskell.org/package/xeno,12
xenstore,https://hackage.haskell.org/package/xenstore,2
xhtml,https://hackage.haskell.org/package/xhtml,14
xls,https://hackage.haskell.org/package/xls,3
xlsx,https://hackage.haskell.org/package/xlsx,30
xlsx-tabular,https://hackage.haskell.org/package/xlsx-tabular,11
xml,https://hackage.haskell.org/package/xml,14
xml-basic,https://hackage.haskell.org/package/xml-basic,9
xmlbf,https://hackage.haskell.org/package/xmlbf,9
xmlbf-xeno,https://hackage.haskell.org/package/xmlbf-xeno,3
xml-conduit,https://hackage.haskell.org/package/xml-conduit,75
xml-conduit-parse,https://hackage.haskell.org/package/xml-conduit-parse,7
xml-conduit-writer,https://hackage.haskell.org/package/xml-conduit-writer,4
xmlgen,https://hackage.haskell.org/package/xmlgen,9
xml-hamlet,https://hackage.haskell.org/package/xml-hamlet,27
xml-html-qq,https://hackage.haskell.org/package/xml-html-qq,2
xml-indexed-cursor,https://hackage.haskell.org/package/xml-indexed-cursor,2
xml-isogen,https://hackage.haskell.org/package/xml-isogen,4
xml-lens,https://hackage.haskell.org/package/xml-lens,11
xml-picklers,https://hackage.haskell.org/package/xml-picklers,11
xml-to-json,https://hackage.haskell.org/package/xml-to-json,7
xml-to-json-fast,https://hackage.haskell.org/package/xml-to-json-fast,3
xml-types,https://hackage.haskell.org/package/xml-types,13
xmonad,https://hackage.haskell.org/package/xmonad,23
xmonad-contrib,https://hackage.haskell.org/package/xmonad-contrib,19
xmonad-extras,https://hackage.haskell.org/package/xmonad-extras,21
xss-sanitize,https://hackage.haskell.org/package/xss-sanitize,27
xxhash-ffi,https://hackage.haskell.org/package/xxhash-ffi,4
yaml,https://hackage.haskell.org/package/yaml,115
yeshql,https://hackage.haskell.org/package/yeshql,18
yeshql-core,https://hackage.haskell.org/package/yeshql-core,3
yeshql-hdbc,https://hackage.haskell.org/package/yeshql-hdbc,3
yesod,https://hackage.haskell.org/package/yesod,123
yesod-alerts,https://hackage.haskell.org/package/yesod-alerts,4
yesod-auth,https://hackage.haskell.org/package/yesod-auth,144
yesod-auth-hashdb,https://hackage.haskell.org/package/yesod-auth-hashdb,25
yesod-auth-oauth2,https://hackage.haskell.org/package/yesod-auth-oauth2,41
yesod-bin,https://hackage.haskell.org/package/yesod-bin,124
yesod-core,https://hackage.haskell.org/package/yesod-core,194
yesod-csp,https://hackage.haskell.org/package/yesod-csp,7
yesod-eventsource,https://hackage.haskell.org/package/yesod-eventsource,12
yesod-fb,https://hackage.haskell.org/package/yesod-fb,18
yesod-form,https://hackage.haskell.org/package/yesod-form,103
yesod-form-bootstrap4,https://hackage.haskell.org/package/yesod-form-bootstrap4,11
yesod-gitrepo,https://hackage.haskell.org/package/yesod-gitrepo,5
yesod-gitrev,https://hackage.haskell.org/package/yesod-gitrev,3
yesod-newsfeed,https://hackage.haskell.org/package/yesod-newsfeed,22
yesod-paginator,https://hackage.haskell.org/package/yesod-paginator,18
yesod-persistent,https://hackage.haskell.org/package/yesod-persistent,34
yesod-recaptcha2,https://hackage.haskell.org/package/yesod-recaptcha2,9
yesod-sitemap,https://hackage.haskell.org/package/yesod-sitemap,14
