yesod-text-markdown,9, at Wed May  2 22:55:51 UTC 2018,5867 total (327 in the last 30 days)
yesod-websockets,15, at Sun Jun 16 13:29:59 UTC 2019,8720 total (421 in the last 30 days)
yes-precure5-command,5, at Sat Oct 22 14:43:16 UTC 2016,3632 total (202 in the last 30 days)
yi-language,28, at Thu Jul 26 10:20:20 UTC 2018,17969 total (885 in the last 30 days)
yi-rope,21, at Wed Jun  6 20:58:47 UTC 2018,16173 total (705 in the last 30 days)
yjtools,20, at Wed Oct 10 05:48:34 UTC 2012,12468 total (594 in the last 30 days)
yoga,4, at Thu Oct 11 06:45:30 UTC 2018,1925 total (158 in the last 30 days)
youtube,4, at Fri Jul 28 19:31:27 UTC 2017,3112 total (206 in the last 30 days)
zero,6, at Thu May 16 21:02:00 UTC 2019,3349 total (217 in the last 30 days)
zeromq4-haskell,18, at Sun Mar  3 15:15:33 UTC 2019,19557 total (844 in the last 30 days)
zeromq4-patterns,3, at Tue May  1 19:42:37 UTC 2018,1266 total (153 in the last 30 days)
zim-parser,2, at Thu Oct 27 15:41:37 UTC 2016,1466 total (115 in the last 30 days)
zip,18, at Mon Mar  2 10:38:02 UTC 2020,8510 total (842 in the last 30 days)
zip-archive,47, at Tue Apr 23 06:10:43 UTC 2019,126956 total (2036 in the last 30 days)
zippers,6, at Fri May 10 14:19:53 UTC 2019,4023 total (210 in the last 30 days)
zip-stream,3, at Sun Oct 21 17:11:47 UTC 2018,1821 total (143 in the last 30 days)
zlib,22, at Mon Aug 26 10:08:09 UTC 2019,279472 total (1850 in the last 30 days)
zlib-bindings,13, at Wed Mar 26 09:32:43 UTC 2014,83407 total (673 in the last 30 days)
zlib-lens,5, at Sat Feb 13 04:41:46 UTC 2016,4181 total (187 in the last 30 days)
zot,2, at Sun Mar 27 22:10:56 UTC 2016,2382 total (101 in the last 30 days)
zstd,1, at Mon May 20 14:07:59 UTC 2019,1166 total (135 in the last 30 days)
ztail,6, at Tue Apr 10 18:29:51 UTC 2018,4185 total (155 in the last 30 days)
