Name,PR,Rank,NormRank,LTS
markdown-unlit,0.022313431990817496,177,0.08885542168674698,6
data-binary-ieee754,0.022287068234919646,178,0.0893574297188755,6
clock,0.022277229880847942,179,0.08985943775100401,6
hspec-expectations,0.02224435882489488,180,0.09036144578313253,6
HDBC,0.022231742247051035,181,0.09086345381526105,6
file-embed,0.02217760701927073,182,0.09136546184738956,6
hw-prim,0.02213759389264764,183,0.09186746987951808,6
snap-core,0.022132658677402196,184,0.09236947791164658,6
uniplate,0.02212262052163542,185,0.0928714859437751,6
monad-loops,0.021954859939367497,186,0.09337349397590361,6
x509,0.021899561505036597,187,0.09387550200803213,6
universe-instances-base,0.0218585507082753,188,0.09437751004016064,6
HsOpenSSL,0.02183017128091463,189,0.09487951807228916,6
fast-logger,0.021820282196980623,190,0.09538152610441768,6
errors,0.021749243242082654,191,0.09588353413654618,6
SHA,0.02143603311482148,192,0.0963855421686747,6
ghc-tcplugins-extra,0.021359078957120525,193,0.09688755020080321,6
stringable,0.021280490049083917,194,0.09738955823293173,6
network-transport,0.02125308576938121,195,0.09789156626506024,6
mwc-probability,0.02122240831231467,196,0.09839357429718876,6
parsers,0.021121741258029535,197,0.09889558232931726,6
path,0.02100941056808856,198,0.09939759036144578,6
reflection,0.020936717660563493,199,0.09989959839357429,6
hw-diagnostics,0.02083321604079261,200,0.10040160642570281,6
mime-types,0.02079382417825908,201,0.10090361445783133,6
byteorder,0.0207571793053567,202,0.10140562248995984,6
HTTP,0.020749429545651805,203,0.10190763052208836,6
universe-base,0.020673371942830282,204,0.10240963855421686,6
storable-complex,0.02059255765187573,205,0.10291164658634538,6
hspec,0.020475121701062863,206,0.10341365461847389,6
repa,0.02040405199457383,207,0.10391566265060241,6
crypto-random,0.020334280871867325,208,0.10441767068273092,6
Diff,0.02026930569140457,209,0.10491967871485944,6
ListLike,0.02022498287399848,210,0.10542168674698796,6
hsp,0.02008995941679417,211,0.10592369477911646,6
unbounded-delays,0.01984322888553827,212,0.10642570281124498,6
mono-traversable,0.019817484152665214,213,0.10692771084337349,6
free-vl,0.019801972570313197,214,0.10742971887550201,6
io-streams,0.019796199504005317,215,0.10793172690763052,6
megaparsec,0.019758446001403567,216,0.10843373493975904,6
digestive-functors,0.01972916668833933,217,0.10893574297188754,6
pureMD5,0.019642991653781458,218,0.10943775100401607,6
diagrams-core,0.019536145763729442,219,0.10993975903614457,6
adjunctions,0.019521677214256204,220,0.11044176706827309,6
lens-aeson,0.019328076166687306,221,0.11094377510040161,6
machines,0.019319035713899323,222,0.11144578313253012,6
enumerator,0.01918445102019207,223,0.11194779116465864,6
monoid-subclasses,0.01916713008247826,224,0.11244979919678715,6
aeson-pretty,0.01907457276981921,225,0.11295180722891567,6
foldl,0.01906998658968265,226,0.11345381526104417,6
th-lift,0.019016413051704737,227,0.11395582329317269,6
pretty-show,0.018878099830271725,228,0.1144578313253012,6
regex-applicative,0.018800942068450642,229,0.11495983935742972,6
wl-pprint-text,0.0187928853001313,230,0.11546184738955824,6
kan-extensions,0.01874051661085882,231,0.11596385542168675,6
double-conversion,0.018718727607950875,232,0.11646586345381527,6
operational,0.01869958533821774,233,0.11696787148594377,6
gtk,0.018587691066824747,234,0.11746987951807229,6
reform,0.018534165717683217,235,0.1179718875502008,6
vector-algorithms,0.018499713128182497,236,0.11847389558232932,6
pem,0.01849355098875629,237,0.11897590361445783,6
smallcheck,0.01846240958383294,238,0.11947791164658635,6
gi-glib,0.01846189993451511,239,0.11997991967871485,6
extra,0.018445242732105238,240,0.12048192771084337,6
word8,0.01840259140264218,241,0.1209839357429719,6
pango,0.01829588742343766,242,0.1214859437751004,6
dejafu,0.01824999950826169,243,0.12198795180722892,6
iproute,0.0182381378150747,244,0.12248995983935743,6
prelude-extras,0.018087456232219943,245,0.12299196787148595,6
cipher-aes,0.01803084946473094,246,0.12349397590361445,6
ieee754,0.018004163199312577,247,0.12399598393574297,6
x509-store,0.017956420425252223,248,0.12449799196787148,6
th-orphans,0.017931621537206996,249,0.125,6
http-api-data,0.017915771528019996,250,0.12550200803212852,6
numtype-dk,0.017910100300796337,251,0.12600401606425704,6
enclosed-exceptions,0.017770597905675922,252,0.12650602409638553,6
srcloc,0.017753496952271183,253,0.12700803212851405,6
haskeline,0.017751371214939707,254,0.12751004016064257,6
polyparse,0.017744662068629326,255,0.1280120481927711,6
bytestring-conversion,0.01773045271367625,256,0.1285140562248996,6
jmacro,0.017710152805394737,257,0.1290160642570281,6
hspec-discover,0.017708990291937222,258,0.12951807228915663,6
string-conversions,0.01764491954372034,259,0.13002008032128515,6
pointed,0.017637795830818627,260,0.13052208835341367,6
stm-chans,0.017556522431962117,261,0.13102409638554216,6
singletons,0.01751225544766812,262,0.13152610441767068,6
distributed-process,0.017501806492087123,263,0.1320281124497992,6
web-routing,0.01747804087181977,264,0.13253012048192772,6
Win32,0.01741882816703108,265,0.1330321285140562,6
yesod-form,0.017406729624168112,266,0.13353413654618473,6
monoid-extras,0.017380019496951893,267,0.13403614457831325,6
regex-compat,0.017329654974415565,268,0.13453815261044177,6
pipes-bytestring,0.017313478974295707,269,0.1350401606425703,6
hw-bits,0.017289464318462643,270,0.1355421686746988,6
atomic-primops,0.017258625321555893,271,0.1360441767068273,6
convertible,0.017201843069360425,272,0.13654618473895583,6
bytes,0.017179390400168026,273,0.13704819277108435,6
logict,0.01715571878101051,274,0.13755020080321284,6
mcmc-types,0.01701195022003959,275,0.13805220883534136,6
bindings-GLFW,0.017007720116070765,276,0.13855421686746988,6
pandoc-types,0.016985136893466226,277,0.1390562248995984,6
uuid-types,0.016934846640385835,278,0.1395582329317269,6
random-shuffle,0.01689533025195782,279,0.14006024096385541,6
configurator,0.016816249073621253,280,0.14056224899598393,6
Earley,0.01680242300746618,281,0.14106425702811246,6
tar,0.016778311416801056,282,0.14156626506024098,6
nats,0.016731708180085843,283,0.14206827309236947,6
